
switch 84.97.179.17
526647744, Ethernet101/1/8, ethernetCsmacd(6), 70:ca:9b:3b:0:89
526647808, Ethernet101/1/9, ethernetCsmacd(6), 70:ca:9b:3b:0:8a
526647872, Ethernet101/1/10, ethernetCsmacd(6), 70:ca:9b:3b:0:8b
526647936, Ethernet101/1/11, ethernetCsmacd(6), 70:ca:9b:3b:0:8c
526648000, Ethernet101/1/12, ethernetCsmacd(6), 70:ca:9b:3b:0:8d
526648064, Ethernet101/1/13, ethernetCsmacd(6), 70:ca:9b:3b:0:8e
526648128, Ethernet101/1/14, ethernetCsmacd(6), 70:ca:9b:3b:0:8f
526648192, Ethernet101/1/15, ethernetCsmacd(6), 70:ca:9b:3b:0:90
526648256, Ethernet101/1/16, ethernetCsmacd(6), 70:ca:9b:3b:0:91
526648320, Ethernet101/1/17, ethernetCsmacd(6), 70:ca:9b:3b:0:92
526648384, Ethernet101/1/18, ethernetCsmacd(6), 70:ca:9b:3b:0:93
526648448, Ethernet101/1/19, ethernetCsmacd(6), 70:ca:9b:3b:0:94
526648512, Ethernet101/1/20, ethernetCsmacd(6), 70:ca:9b:3b:0:95
526648576, Ethernet101/1/21, ethernetCsmacd(6), 70:ca:9b:3b:0:96
526648640, Ethernet101/1/22, ethernetCsmacd(6), 70:ca:9b:3b:0:97
526648704, Ethernet101/1/23, ethernetCsmacd(6), 70:ca:9b:3b:0:98
526648768, Ethernet101/1/24, ethernetCsmacd(6), 70:ca:9b:3b:0:99
526648832, Ethernet101/1/25, ethernetCsmacd(6), 70:ca:9b:3b:0:9a
526648896, Ethernet101/1/26, ethernetCsmacd(6), 70:ca:9b:3b:0:9b
526648960, Ethernet101/1/27, ethernetCsmacd(6), 70:ca:9b:3b:0:9c
526649024, Ethernet101/1/28, ethernetCsmacd(6), 70:ca:9b:3b:0:9d
526649088, Ethernet101/1/29, ethernetCsmacd(6), 70:ca:9b:3b:0:9e
526649152, Ethernet101/1/30, ethernetCsmacd(6), 70:ca:9b:3b:0:9f
526649216, Ethernet101/1/31, ethernetCsmacd(6), 70:ca:9b:3b:0:a0
526649280, Ethernet101/1/32, ethernetCsmacd(6), 70:ca:9b:3b:0:a1
526649344, Ethernet101/1/33, ethernetCsmacd(6), 70:ca:9b:3b:0:a2
526649408, Ethernet101/1/34, ethernetCsmacd(6), 70:ca:9b:3b:0:a3
526649472, Ethernet101/1/35, ethernetCsmacd(6), 70:ca:9b:3b:0:a4
526649536, Ethernet101/1/36, ethernetCsmacd(6), 70:ca:9b:3b:0:a5
526649600, Ethernet101/1/37, ethernetCsmacd(6), 70:ca:9b:3b:0:a6
526649664, Ethernet101/1/38, ethernetCsmacd(6), 70:ca:9b:3b:0:a7
526649728, Ethernet101/1/39, ethernetCsmacd(6), 70:ca:9b:3b:0:a8
526649792, Ethernet101/1/40, ethernetCsmacd(6), 70:ca:9b:3b:0:a9
526649856, Ethernet101/1/41, ethernetCsmacd(6), 70:ca:9b:3b:0:aa
526649920, Ethernet101/1/42, ethernetCsmacd(6), 70:ca:9b:3b:0:ab
526649984, Ethernet101/1/43, ethernetCsmacd(6), 70:ca:9b:3b:0:ac
526650048, Ethernet101/1/44, ethernetCsmacd(6), 70:ca:9b:3b:0:ad
526650112, Ethernet101/1/45, ethernetCsmacd(6), 70:ca:9b:3b:0:ae
526650176, Ethernet101/1/46, ethernetCsmacd(6), 70:ca:9b:3b:0:af
526650240, Ethernet101/1/47, ethernetCsmacd(6), 70:ca:9b:3b:0:b0
526650304, Ethernet101/1/48, ethernetCsmacd(6), 70:ca:9b:3b:0:b1
526712832, Ethernet102/1/1, ethernetCsmacd(6), cc:ef:48:f0:71:82
526712896, Ethernet102/1/2, ethernetCsmacd(6), cc:ef:48:f0:71:83
526712960, Ethernet102/1/3, ethernetCsmacd(6), cc:ef:48:f0:71:84
526713024, Ethernet102/1/4, ethernetCsmacd(6), cc:ef:48:f0:71:85
526713088, Ethernet102/1/5, ethernetCsmacd(6), cc:ef:48:f0:71:86
526713152, Ethernet102/1/6, ethernetCsmacd(6), cc:ef:48:f0:71:87
526713216, Ethernet102/1/7, ethernetCsmacd(6), cc:ef:48:f0:71:88
526713280, Ethernet102/1/8, ethernetCsmacd(6), cc:ef:48:f0:71:89
526713344, Ethernet102/1/9, ethernetCsmacd(6), cc:ef:48:f0:71:8a
526713408, Ethernet102/1/10, ethernetCsmacd(6), cc:ef:48:f0:71:8b
526713472, Ethernet102/1/11, ethernetCsmacd(6), cc:ef:48:f0:71:8c
526713536, Ethernet102/1/12, ethernetCsmacd(6), cc:ef:48:f0:71:8d
526713600, Ethernet102/1/13, ethernetCsmacd(6), cc:ef:48:f0:71:8e
526713664, Ethernet102/1/14, ethernetCsmacd(6), cc:ef:48:f0:71:8f
526713728, Ethernet102/1/15, ethernetCsmacd(6), cc:ef:48:f0:71:90
526713792, Ethernet102/1/16, ethernetCsmacd(6), cc:ef:48:f0:71:91
526713856, Ethernet102/1/17, ethernetCsmacd(6), cc:ef:48:f0:71:92
526713920, Ethernet102/1/18, ethernetCsmacd(6), cc:ef:48:f0:71:93
526713984, Ethernet102/1/19, ethernetCsmacd(6), cc:ef:48:f0:71:94
526714048, Ethernet102/1/20, ethernetCsmacd(6), cc:ef:48:f0:71:95
526714112, Ethernet102/1/21, ethernetCsmacd(6), cc:ef:48:f0:71:96
526714176, Ethernet102/1/22, ethernetCsmacd(6), cc:ef:48:f0:71:97
526714240, Ethernet102/1/23, ethernetCsmacd(6), cc:ef:48:f0:71:98
526714304, Ethernet102/1/24, ethernetCsmacd(6), cc:ef:48:f0:71:99
526714368, Ethernet102/1/25, ethernetCsmacd(6), cc:ef:48:f0:71:9a
526714432, Ethernet102/1/26, ethernetCsmacd(6), cc:ef:48:f0:71:9b
526714496, Ethernet102/1/27, ethernetCsmacd(6), cc:ef:48:f0:71:9c
526714560, Ethernet102/1/28, ethernetCsmacd(6), cc:ef:48:f0:71:9d
526714624, Ethernet102/1/29, ethernetCsmacd(6), cc:ef:48:f0:71:9e
526714688, Ethernet102/1/30, ethernetCsmacd(6), cc:ef:48:f0:71:9f
526714752, Ethernet102/1/31, ethernetCsmacd(6), cc:ef:48:f0:71:a0
526714816, Ethernet102/1/32, ethernetCsmacd(6), cc:ef:48:f0:71:a1
526714880, Ethernet102/1/33, ethernetCsmacd(6), cc:ef:48:f0:71:a2
526714944, Ethernet102/1/34, ethernetCsmacd(6), cc:ef:48:f0:71:a3
526715008, Ethernet102/1/35, ethernetCsmacd(6), cc:ef:48:f0:71:a4
526715072, Ethernet102/1/36, ethernetCsmacd(6), cc:ef:48:f0:71:a5
526715136, Ethernet102/1/37, ethernetCsmacd(6), cc:ef:48:f0:71:a6
526715200, Ethernet102/1/38, ethernetCsmacd(6), cc:ef:48:f0:71:a7
526715264, Ethernet102/1/39, ethernetCsmacd(6), cc:ef:48:f0:71:a8
526715328, Ethernet102/1/40, ethernetCsmacd(6), cc:ef:48:f0:71:a9
526715392, Ethernet102/1/41, ethernetCsmacd(6), cc:ef:48:f0:71:aa
526715456, Ethernet102/1/42, ethernetCsmacd(6), cc:ef:48:f0:71:ab
526715520, Ethernet102/1/43, ethernetCsmacd(6), cc:ef:48:f0:71:ac
526715584, Ethernet102/1/44, ethernetCsmacd(6), cc:ef:48:f0:71:ad
526715648, Ethernet102/1/45, ethernetCsmacd(6), cc:ef:48:f0:71:ae
526715712, Ethernet102/1/46, ethernetCsmacd(6), cc:ef:48:f0:71:af
526715776, Ethernet102/1/47, ethernetCsmacd(6), cc:ef:48:f0:71:b0
526715840, Ethernet102/1/48, ethernetCsmacd(6), cc:ef:48:f0:71:b1

switch 84.97.179.22
83886080, mgmt0, ethernetCsmacd(6), 54:7f:ee:fd:32:21
151060481, Vlan1, propVirtual(53), 54:7f:ee:fd:32:7c
369098762, port-channel11, ieee8023adLag(161), 54:7f:ee:fd:32:46
369098852, port-channel101, propVirtual(53), 54:7f:ee:fd:32:28
369098853, port-channel102, propVirtual(53), 54:7f:ee:fd:32:29
369098953, port-channel202, ieee8023adLag(161), 54:7f:ee:fd:32:45
436207616, Ethernet1/1, ethernetCsmacd(6), 54:7f:ee:fd:32:28
436211712, Ethernet1/2, ethernetCsmacd(6), 54:7f:ee:fd:32:29
436215808, Ethernet1/3, ethernetCsmacd(6), 54:7f:ee:fd:32:2a
436219904, Ethernet1/4, ethernetCsmacd(6), 54:7f:ee:fd:32:2b
436224000, Ethernet1/5, ethernetCsmacd(6), 54:7f:ee:fd:32:2c
436228096, Ethernet1/6, ethernetCsmacd(6), 54:7f:ee:fd:32:2d
436232192, Ethernet1/7, ethernetCsmacd(6), 54:7f:ee:fd:32:2e
436236288, Ethernet1/8, ethernetCsmacd(6), 54:7f:ee:fd:32:2f
436240384, Ethernet1/9, ethernetCsmacd(6), 54:7f:ee:fd:32:30
436244480, Ethernet1/10, ethernetCsmacd(6), 54:7f:ee:fd:32:31
436248576, Ethernet1/11, ethernetCsmacd(6), 54:7f:ee:fd:32:32
436252672, Ethernet1/12, ethernetCsmacd(6), 54:7f:ee:fd:32:33
436256768, Ethernet1/13, ethernetCsmacd(6), 54:7f:ee:fd:32:34
436260864, Ethernet1/14, ethernetCsmacd(6), 54:7f:ee:fd:32:35
436264960, Ethernet1/15, ethernetCsmacd(6), 54:7f:ee:fd:32:36
436269056, Ethernet1/16, ethernetCsmacd(6), 54:7f:ee:fd:32:37
436273152, Ethernet1/17, ethernetCsmacd(6), 54:7f:ee:fd:32:38
436277248, Ethernet1/18, ethernetCsmacd(6), 54:7f:ee:fd:32:39
436281344, Ethernet1/19, ethernetCsmacd(6), 54:7f:ee:fd:32:3a
436285440, Ethernet1/20, ethernetCsmacd(6), 54:7f:ee:fd:32:3b
436289536, Ethernet1/21, ethernetCsmacd(6), 54:7f:ee:fd:32:3c
436293632, Ethernet1/22, ethernetCsmacd(6), 54:7f:ee:fd:32:3d
436297728, Ethernet1/23, ethernetCsmacd(6), 54:7f:ee:fd:32:3e
436301824, Ethernet1/24, ethernetCsmacd(6), 54:7f:ee:fd:32:3f
436305920, Ethernet1/25, ethernetCsmacd(6), 54:7f:ee:fd:32:40
436310016, Ethernet1/26, ethernetCsmacd(6), 54:7f:ee:fd:32:41
436314112, Ethernet1/27, ethernetCsmacd(6), 54:7f:ee:fd:32:42
436318208, Ethernet1/28, ethernetCsmacd(6), 54:7f:ee:fd:32:43
436322304, Ethernet1/29, ethernetCsmacd(6), 54:7f:ee:fd:32:44
436326400, Ethernet1/30, ethernetCsmacd(6), 54:7f:ee:fd:32:45
436330496, Ethernet1/31, ethernetCsmacd(6), 54:7f:ee:fd:32:46
436334592, Ethernet1/32, ethernetCsmacd(6), 54:7f:ee:fd:32:47
526647296, Ethernet101/1/1, ethernetCsmacd(6), 70:ca:9b:3b:0:82
526647360, Ethernet101/1/2, ethernetCsmacd(6), 70:ca:9b:3b:0:83
526647424, Ethernet101/1/3, ethernetCsmacd(6), 70:ca:9b:3b:0:84
526647488, Ethernet101/1/4, ethernetCsmacd(6), 70:ca:9b:3b:0:85
526647552, Ethernet101/1/5, ethernetCsmacd(6), 70:ca:9b:3b:0:86
526647616, Ethernet101/1/6, ethernetCsmacd(6), 70:ca:9b:3b:0:87
526647680, Ethernet101/1/7, ethernetCsmacd(6), 70:ca:9b:3b:0:88
526647744, Ethernet101/1/8, ethernetCsmacd(6), 70:ca:9b:3b:0:89
526647808, Ethernet101/1/9, ethernetCsmacd(6), 70:ca:9b:3b:0:8a
526647872, Ethernet101/1/10, ethernetCsmacd(6), 70:ca:9b:3b:0:8b
526647936, Ethernet101/1/11, ethernetCsmacd(6), 70:ca:9b:3b:0:8c
526648000, Ethernet101/1/12, ethernetCsmacd(6), 70:ca:9b:3b:0:8d
526648064, Ethernet101/1/13, ethernetCsmacd(6), 70:ca:9b:3b:0:8e
526648128, Ethernet101/1/14, ethernetCsmacd(6), 70:ca:9b:3b:0:8f
526648192, Ethernet101/1/15, ethernetCsmacd(6), 70:ca:9b:3b:0:90
526648256, Ethernet101/1/16, ethernetCsmacd(6), 70:ca:9b:3b:0:91
526648320, Ethernet101/1/17, ethernetCsmacd(6), 70:ca:9b:3b:0:92
526648384, Ethernet101/1/18, ethernetCsmacd(6), 70:ca:9b:3b:0:93
526648448, Ethernet101/1/19, ethernetCsmacd(6), 70:ca:9b:3b:0:94
526648512, Ethernet101/1/20, ethernetCsmacd(6), 70:ca:9b:3b:0:95
526648576, Ethernet101/1/21, ethernetCsmacd(6), 70:ca:9b:3b:0:96
526648640, Ethernet101/1/22, ethernetCsmacd(6), 70:ca:9b:3b:0:97
526648704, Ethernet101/1/23, ethernetCsmacd(6), 70:ca:9b:3b:0:98
526648768, Ethernet101/1/24, ethernetCsmacd(6), 70:ca:9b:3b:0:99
526648832, Ethernet101/1/25, ethernetCsmacd(6), 70:ca:9b:3b:0:9a
526648896, Ethernet101/1/26, ethernetCsmacd(6), 70:ca:9b:3b:0:9b
526648960, Ethernet101/1/27, ethernetCsmacd(6), 70:ca:9b:3b:0:9c
526649024, Ethernet101/1/28, ethernetCsmacd(6), 70:ca:9b:3b:0:9d
526649088, Ethernet101/1/29, ethernetCsmacd(6), 70:ca:9b:3b:0:9e
526649152, Ethernet101/1/30, ethernetCsmacd(6), 70:ca:9b:3b:0:9f
526649216, Ethernet101/1/31, ethernetCsmacd(6), 70:ca:9b:3b:0:a0
526649280, Ethernet101/1/32, ethernetCsmacd(6), 70:ca:9b:3b:0:a1
526649344, Ethernet101/1/33, ethernetCsmacd(6), 70:ca:9b:3b:0:a2
526649408, Ethernet101/1/34, ethernetCsmacd(6), 70:ca:9b:3b:0:a3
526649472, Ethernet101/1/35, ethernetCsmacd(6), 70:ca:9b:3b:0:a4
526649536, Ethernet101/1/36, ethernetCsmacd(6), 70:ca:9b:3b:0:a5
526649600, Ethernet101/1/37, ethernetCsmacd(6), 70:ca:9b:3b:0:a6
526649664, Ethernet101/1/38, ethernetCsmacd(6), 70:ca:9b:3b:0:a7
526649728, Ethernet101/1/39, ethernetCsmacd(6), 70:ca:9b:3b:0:a8
526649792, Ethernet101/1/40, ethernetCsmacd(6), 70:ca:9b:3b:0:a9
526649856, Ethernet101/1/41, ethernetCsmacd(6), 70:ca:9b:3b:0:aa
526649920, Ethernet101/1/42, ethernetCsmacd(6), 70:ca:9b:3b:0:ab
526649984, Ethernet101/1/43, ethernetCsmacd(6), 70:ca:9b:3b:0:ac
526650048, Ethernet101/1/44, ethernetCsmacd(6), 70:ca:9b:3b:0:ad
526650112, Ethernet101/1/45, ethernetCsmacd(6), 70:ca:9b:3b:0:ae
526650176, Ethernet101/1/46, ethernetCsmacd(6), 70:ca:9b:3b:0:af
526650240, Ethernet101/1/47, ethernetCsmacd(6), 70:ca:9b:3b:0:b0
526650304, Ethernet101/1/48, ethernetCsmacd(6), 70:ca:9b:3b:0:b1
526712832, Ethernet102/1/1, ethernetCsmacd(6), cc:ef:48:f0:71:82
526712896, Ethernet102/1/2, ethernetCsmacd(6), cc:ef:48:f0:71:83
526712960, Ethernet102/1/3, ethernetCsmacd(6), cc:ef:48:f0:71:84
526713024, Ethernet102/1/4, ethernetCsmacd(6), cc:ef:48:f0:71:85
526713088, Ethernet102/1/5, ethernetCsmacd(6), cc:ef:48:f0:71:86
526713152, Ethernet102/1/6, ethernetCsmacd(6), cc:ef:48:f0:71:87
526713216, Ethernet102/1/7, ethernetCsmacd(6), cc:ef:48:f0:71:88
526713280, Ethernet102/1/8, ethernetCsmacd(6), cc:ef:48:f0:71:89
526713344, Ethernet102/1/9, ethernetCsmacd(6), cc:ef:48:f0:71:8a
526713408, Ethernet102/1/10, ethernetCsmacd(6), cc:ef:48:f0:71:8b
526713472, Ethernet102/1/11, ethernetCsmacd(6), cc:ef:48:f0:71:8c
526713536, Ethernet102/1/12, ethernetCsmacd(6), cc:ef:48:f0:71:8d
526713600, Ethernet102/1/13, ethernetCsmacd(6), cc:ef:48:f0:71:8e
526713664, Ethernet102/1/14, ethernetCsmacd(6), cc:ef:48:f0:71:8f
526713728, Ethernet102/1/15, ethernetCsmacd(6), cc:ef:48:f0:71:90
526713792, Ethernet102/1/16, ethernetCsmacd(6), cc:ef:48:f0:71:91
526713856, Ethernet102/1/17, ethernetCsmacd(6), cc:ef:48:f0:71:92
526713920, Ethernet102/1/18, ethernetCsmacd(6), cc:ef:48:f0:71:93
526713984, Ethernet102/1/19, ethernetCsmacd(6), cc:ef:48:f0:71:94
526714048, Ethernet102/1/20, ethernetCsmacd(6), cc:ef:48:f0:71:95
526714112, Ethernet102/1/21, ethernetCsmacd(6), cc:ef:48:f0:71:96
526714176, Ethernet102/1/22, ethernetCsmacd(6), cc:ef:48:f0:71:97
526714240, Ethernet102/1/23, ethernetCsmacd(6), cc:ef:48:f0:71:98
526714304, Ethernet102/1/24, ethernetCsmacd(6), cc:ef:48:f0:71:99
526714368, Ethernet102/1/25, ethernetCsmacd(6), cc:ef:48:f0:71:9a
526714432, Ethernet102/1/26, ethernetCsmacd(6), cc:ef:48:f0:71:9b
526714496, Ethernet102/1/27, ethernetCsmacd(6), cc:ef:48:f0:71:9c
526714560, Ethernet102/1/28, ethernetCsmacd(6), cc:ef:48:f0:71:9d
526714624, Ethernet102/1/29, ethernetCsmacd(6), cc:ef:48:f0:71:9e
526714688, Ethernet102/1/30, ethernetCsmacd(6), cc:ef:48:f0:71:9f
526714752, Ethernet102/1/31, ethernetCsmacd(6), cc:ef:48:f0:71:a0
526714816, Ethernet102/1/32, ethernetCsmacd(6), cc:ef:48:f0:71:a1
526714880, Ethernet102/1/33, ethernetCsmacd(6), cc:ef:48:f0:71:a2
526714944, Ethernet102/1/34, ethernetCsmacd(6), cc:ef:48:f0:71:a3
526715008, Ethernet102/1/35, ethernetCsmacd(6), cc:ef:48:f0:71:a4
526715072, Ethernet102/1/36, ethernetCsmacd(6), cc:ef:48:f0:71:a5
526715136, Ethernet102/1/37, ethernetCsmacd(6), cc:ef:48:f0:71:a6
526715200, Ethernet102/1/38, ethernetCsmacd(6), cc:ef:48:f0:71:a7
526715264, Ethernet102/1/39, ethernetCsmacd(6), cc:ef:48:f0:71:a8
526715328, Ethernet102/1/40, ethernetCsmacd(6), cc:ef:48:f0:71:a9
526715392, Ethernet102/1/41, ethernetCsmacd(6), cc:ef:48:f0:71:aa
526715456, Ethernet102/1/42, ethernetCsmacd(6), cc:ef:48:f0:71:ab
526715520, Ethernet102/1/43, ethernetCsmacd(6), cc:ef:48:f0:71:ac
526715584, Ethernet102/1/44, ethernetCsmacd(6), cc:ef:48:f0:71:ad
526715648, Ethernet102/1/45, ethernetCsmacd(6), cc:ef:48:f0:71:ae
526715712, Ethernet102/1/46, ethernetCsmacd(6), cc:ef:48:f0:71:af
526715776, Ethernet102/1/47, ethernetCsmacd(6), cc:ef:48:f0:71:b0
526715840, Ethernet102/1/48, ethernetCsmacd(6), cc:ef:48:f0:71:b1

switch 84.97.179.23
1, GigabitEthernet1/1, ethernetCsmacd(6), d0:72:dc:39:37:0
2, GigabitEthernet1/2, ethernetCsmacd(6), d0:72:dc:39:37:1
3, GigabitEthernet1/3, ethernetCsmacd(6), d0:72:dc:39:37:2
4, GigabitEthernet1/4, ethernetCsmacd(6), d0:72:dc:39:37:3
5, GigabitEthernet1/5, ethernetCsmacd(6), d0:72:dc:39:37:4
6, GigabitEthernet1/6, ethernetCsmacd(6), d0:72:dc:39:37:5
7, GigabitEthernet1/7, ethernetCsmacd(6), d0:72:dc:39:37:6
8, GigabitEthernet1/8, ethernetCsmacd(6), d0:72:dc:39:37:7
9, GigabitEthernet1/9, ethernetCsmacd(6), d0:72:dc:39:37:8
10, GigabitEthernet1/10, ethernetCsmacd(6), d0:72:dc:39:37:9
11, GigabitEthernet1/11, ethernetCsmacd(6), d0:72:dc:39:37:a
12, GigabitEthernet1/12, ethernetCsmacd(6), d0:72:dc:39:37:b
13, GigabitEthernet1/13, ethernetCsmacd(6), d0:72:dc:39:37:c
14, GigabitEthernet1/14, ethernetCsmacd(6), d0:72:dc:39:37:d
15, GigabitEthernet1/15, ethernetCsmacd(6), d0:72:dc:39:37:e
16, GigabitEthernet1/16, ethernetCsmacd(6), d0:72:dc:39:37:f
17, GigabitEthernet1/17, ethernetCsmacd(6), d0:72:dc:39:37:10
18, GigabitEthernet1/18, ethernetCsmacd(6), d0:72:dc:39:37:11
19, GigabitEthernet1/19, ethernetCsmacd(6), d0:72:dc:39:37:12
20, GigabitEthernet1/20, ethernetCsmacd(6), d0:72:dc:39:37:13
21, GigabitEthernet1/21, ethernetCsmacd(6), d0:72:dc:39:37:14
22, GigabitEthernet1/22, ethernetCsmacd(6), d0:72:dc:39:37:15
23, GigabitEthernet1/23, ethernetCsmacd(6), d0:72:dc:39:37:16
24, GigabitEthernet1/24, ethernetCsmacd(6), d0:72:dc:39:37:17
25, GigabitEthernet1/25, ethernetCsmacd(6), d0:72:dc:39:37:18
26, GigabitEthernet1/26, ethernetCsmacd(6), d0:72:dc:39:37:19
27, GigabitEthernet1/27, ethernetCsmacd(6), d0:72:dc:39:37:1a
28, GigabitEthernet1/28, ethernetCsmacd(6), d0:72:dc:39:37:1b
29, GigabitEthernet1/29, ethernetCsmacd(6), d0:72:dc:39:37:1c
30, GigabitEthernet1/30, ethernetCsmacd(6), d0:72:dc:39:37:1d
31, GigabitEthernet1/31, ethernetCsmacd(6), d0:72:dc:39:37:1e
32, GigabitEthernet1/32, ethernetCsmacd(6), d0:72:dc:39:37:1f
33, GigabitEthernet1/33, ethernetCsmacd(6), d0:72:dc:39:37:20
34, GigabitEthernet1/34, ethernetCsmacd(6), d0:72:dc:39:37:21
35, GigabitEthernet1/35, ethernetCsmacd(6), d0:72:dc:39:37:22
36, GigabitEthernet1/36, ethernetCsmacd(6), d0:72:dc:39:37:23
37, GigabitEthernet1/37, ethernetCsmacd(6), d0:72:dc:39:37:24
38, GigabitEthernet1/38, ethernetCsmacd(6), d0:72:dc:39:37:25
39, GigabitEthernet1/39, ethernetCsmacd(6), d0:72:dc:39:37:26
40, GigabitEthernet1/40, ethernetCsmacd(6), d0:72:dc:39:37:27
41, GigabitEthernet1/41, ethernetCsmacd(6), d0:72:dc:39:37:28
42, GigabitEthernet1/42, ethernetCsmacd(6), d0:72:dc:39:37:29
43, GigabitEthernet1/43, ethernetCsmacd(6), d0:72:dc:39:37:2a
44, GigabitEthernet1/44, ethernetCsmacd(6), d0:72:dc:39:37:2b
45, GigabitEthernet1/45, ethernetCsmacd(6), d0:72:dc:39:37:2c
46, GigabitEthernet1/46, ethernetCsmacd(6), d0:72:dc:39:37:2d
47, GigabitEthernet1/47, ethernetCsmacd(6), d0:72:dc:39:37:2e
48, GigabitEthernet1/48, ethernetCsmacd(6), d0:72:dc:39:37:3f
49, TenGigabitEthernet1/49, ethernetCsmacd(6), d0:72:dc:39:37:30
50, TenGigabitEthernet1/50, ethernetCsmacd(6), d0:72:dc:39:37:31
51, TenGigabitEthernet1/51, ethernetCsmacd(6), d0:72:dc:39:37:32
52, TenGigabitEthernet1/52, ethernetCsmacd(6), d0:72:dc:39:37:33
54, Null0, other(1), 
55, FastEthernet1, ethernetCsmacd(6), d0:72:dc:39:37:3f
56, Vlan1, propVirtual(53), d0:72:dc:39:37:3f
57, unrouted VLAN 1, propVirtual(53), d0:72:dc:39:37:0
58, unrouted VLAN 1002, propVirtual(53), d0:72:dc:39:37:29
59, unrouted VLAN 1004, propVirtual(53), d0:72:dc:39:37:2b
60, unrouted VLAN 1005, propVirtual(53), d0:72:dc:39:37:2c
61, unrouted VLAN 1003, propVirtual(53), d0:72:dc:39:37:2a
62, unrouted VLAN 18, propVirtual(53), d0:72:dc:39:37:11
63, unrouted VLAN 19, propVirtual(53), d0:72:dc:39:37:12
64, unrouted VLAN 31, propVirtual(53), d0:72:dc:39:37:1e
65, unrouted VLAN 127, propVirtual(53), d0:72:dc:39:37:3e
66, unrouted VLAN 256, propVirtual(53), d0:72:dc:39:37:3f
67, unrouted VLAN 258, propVirtual(53), d0:72:dc:39:37:1
68, unrouted VLAN 260, propVirtual(53), d0:72:dc:39:37:3
69, unrouted VLAN 261, propVirtual(53), d0:72:dc:39:37:4
70, unrouted VLAN 262, propVirtual(53), d0:72:dc:39:37:5
71, unrouted VLAN 274, propVirtual(53), d0:72:dc:39:37:11
72, Port-channel1, propVirtual(53), d0:72:dc:39:37:30
73, unrouted VLAN 1000, propVirtual(53), d0:72:dc:39:37:27
74, unrouted VLAN 1001, propVirtual(53), d0:72:dc:39:37:28
75, unrouted VLAN 17, propVirtual(53), d0:72:dc:39:37:10
76, unrouted VLAN 20, propVirtual(53), d0:72:dc:39:37:13

switch 84.97.179.24
2, FastEthernet1, ethernetCsmacd(6), 70:81:5:64:dc:bf
3, GigabitEthernet1/1, ethernetCsmacd(6), 70:81:5:64:dc:80
4, GigabitEthernet1/2, ethernetCsmacd(6), 70:81:5:64:dc:81
5, GigabitEthernet1/3, ethernetCsmacd(6), 70:81:5:64:dc:82
6, GigabitEthernet1/4, ethernetCsmacd(6), 70:81:5:64:dc:83
7, GigabitEthernet1/5, ethernetCsmacd(6), 70:81:5:64:dc:84
8, GigabitEthernet1/6, ethernetCsmacd(6), 70:81:5:64:dc:85
9, GigabitEthernet1/7, ethernetCsmacd(6), 70:81:5:64:dc:86
10, GigabitEthernet1/8, ethernetCsmacd(6), 70:81:5:64:dc:87
11, GigabitEthernet1/9, ethernetCsmacd(6), 70:81:5:64:dc:88
12, GigabitEthernet1/10, ethernetCsmacd(6), 70:81:5:64:dc:89
13, GigabitEthernet1/11, ethernetCsmacd(6), 70:81:5:64:dc:8a
14, GigabitEthernet1/12, ethernetCsmacd(6), 70:81:5:64:dc:8b
15, GigabitEthernet1/13, ethernetCsmacd(6), 70:81:5:64:dc:8c
16, GigabitEthernet1/14, ethernetCsmacd(6), 70:81:5:64:dc:8d
17, GigabitEthernet1/15, ethernetCsmacd(6), 70:81:5:64:dc:8e
18, GigabitEthernet1/16, ethernetCsmacd(6), 70:81:5:64:dc:8f
19, GigabitEthernet1/17, ethernetCsmacd(6), 70:81:5:64:dc:90
20, GigabitEthernet1/18, ethernetCsmacd(6), 70:81:5:64:dc:91
21, GigabitEthernet1/19, ethernetCsmacd(6), 70:81:5:64:dc:92
22, GigabitEthernet1/20, ethernetCsmacd(6), 70:81:5:64:dc:93
23, GigabitEthernet1/21, ethernetCsmacd(6), 70:81:5:64:dc:94
24, GigabitEthernet1/22, ethernetCsmacd(6), 70:81:5:64:dc:95
25, GigabitEthernet1/23, ethernetCsmacd(6), 70:81:5:64:dc:96
26, GigabitEthernet1/24, ethernetCsmacd(6), 70:81:5:64:dc:97
27, GigabitEthernet1/25, ethernetCsmacd(6), 70:81:5:64:dc:98
28, GigabitEthernet1/26, ethernetCsmacd(6), 70:81:5:64:dc:99
29, GigabitEthernet1/27, ethernetCsmacd(6), 70:81:5:64:dc:9a
30, GigabitEthernet1/28, ethernetCsmacd(6), 70:81:5:64:dc:9b
31, GigabitEthernet1/29, ethernetCsmacd(6), 70:81:5:64:dc:9c
32, GigabitEthernet1/30, ethernetCsmacd(6), 70:81:5:64:dc:9d
33, GigabitEthernet1/31, ethernetCsmacd(6), 70:81:5:64:dc:9e
34, GigabitEthernet1/32, ethernetCsmacd(6), 70:81:5:64:dc:9f
35, GigabitEthernet1/33, ethernetCsmacd(6), 70:81:5:64:dc:a0
36, GigabitEthernet1/34, ethernetCsmacd(6), 70:81:5:64:dc:a1
37, GigabitEthernet1/35, ethernetCsmacd(6), 70:81:5:64:dc:a2
38, GigabitEthernet1/36, ethernetCsmacd(6), 70:81:5:64:dc:a3
39, GigabitEthernet1/37, ethernetCsmacd(6), 70:81:5:64:dc:a4
